Company Name,Ticker,Market Cap (mil),Last EPS Surprise (%),Div. Yield %,Exchange,Month of Fiscal Yr End,Sector,Industry,F2 Consensus Est.,F1 Consensus Est.,F0 Consensus Est.,P/E (Trailing 12 Months),P/E (F1),P/E (F2),PEG Ratio,Price/Cash Flow,Price/Book,Price/Sales,Next EPS Report Date  (yyyymmdd),Current ROE (TTM),5 Yr Historical Sales Growth,F(1) Consensus Sales Est. ($mil),Annual Sales ($mil),EBITDA ($mil),EBIT ($mil),Net Margin %,Operating Margin 12 Mo %,Debt/Total Capital,Debt/Equity Ratio,Current Ratio,Quick Ratio,Avg Volume,52 Week High,52 Week Low,Beta,% Price Change (YTD),Dividend ,Current Assets  ($mil),Current Liabilities ($mil),Long Term Debt ($mil),Shares Outstanding (mil)
"Diageo","DEO","101377.94","","1.7","NYSE","6","Consumer Staples","Beverages - Alcohol","8.84","8.28","7.12","","21.64","20.27","2.66","20.23","8.77","","","","","20998.10742","19427.8","8164.96777","7062.81689","","","61.96799","1.62933","1.57",".69","477890","211.86","162.98",".66",".54","3.04","17216.44921","11237.15039","20234.05078","565.88"
"Dairy Farm International","DFIHY","3830.83","","1.24","OTC","12","Consumer Staples","Food - Dairy Products","","","","","","","","3.87","","","20230330","","","","9015.4","1035.90002","150.19999","","","","","","","244","16.52","11",".25","-1.98",".18","1325","3540.8999","310.79998","270.73"
"Discover Financial Services","DFS","24081.67","5.31","2.58","NYSE","12","Finance","Financial - Consumer Loans","14.01","13.64","15.36","5.99","6.81","6.63","1.24","5.53","1.87","1.58","20230426","33.88","2.01","15095.38281","15202","6546","6350","28.89","32.93","57.951","1.48573","1.17","1.17","2585727","120.58","89.53","1.46","-5.09","2.4","113643","96930","20108","259.36"
"Dollar General","DG","46013.97",".68","1.07","NYSE","1","Retail-Wholesale","Retail - Discount Stores","12.59","11.27","10.68","19.27","18.26","16.35","1.66","14.65","8.3","1.22","20230525","40.63","10.22","40057.94531","37844.86","4052.76391","3327.88696","6.38","6.38","55.847","1.26482","1.29",".14","2318769","260.44","187.6",".34","-16.42","2.2","7581.00878","5887.76806","7009.39892","223.57"
"Quest Diagnostics","DGX","15591.9","4.21","1.88","NYSE","12","Medical","Medical - Outpatient and Home Healthcare","9.12","8.68","9.85","14.12","16.14","15.36","","9.86","2.69","1.58","20230420","18.84","9.88","8974.02148","9883","1810","1373","9.57","11.95","40.611",".67082","1.22","1.1","1417894","157.28","121.77",".95","-10.47","2.64","1898","1551","3978","111.32"
"D.R. Horton","DHI","33285.09","21.59","1.03","NYSE","9","Construction","Building Products - Home Builders","9.76","9.1","16.91","6.01","10.66","9.94",".69","5.67","1.62",".99","20230420","29.91","20.47","28307.66796","33480","7711.10009","7629.70019","16.85","16.85","21.683",".27686","6.67","1.1","3185889","102.94","60.56","1.51","8.74","1","26614.5996","4498.60009","6066.8999","343.39"
"Danaher","DHR","180810.95","16.67",".4","NYSE","12","Conglomerates","Diversified Operations","10.94","10.14","10.55","22.66","24.47","22.69","2.04","17.4","3.73","5.75","20230420","17.97","13.05","30052.48828","31471","10725","8503","22.91","25.95","27.59",".39415","1.89","1.52","2501291","302.35","237.11",".8","-6.5","1","15883","8389","19086","728.58"
"","DIA","27377.86","","2.01","NYSE","12","Finance","Financial - Investment Funds","","","","","","","","","","","","","","","","","","","","","","","","4495451","352.97","287.3",".94","-2.72","6.47","","","","84.94"
"DiDi Global","DIDIY","17717.24","","0","OTC","12","Medical","Medical Services","","","","","","","","","",".66","20230421","","","","27277","-6723.37403","-7672.01124","","","","","","","10074360","4.83","1.44",".35","14.78","0","10790.87011","3832.46801","263.84399","4854.04"
"Daito Trust Construction Co.","DIFTY","6616.22","","3.04","OTC","3","Finance","Real Estate - Operations","","","","","","","","9.35","","","","","","","12934.09","986.34497","846.88201","","","","","","6.64","5357","28","20.21",".26","-5.88",".73","2690.94506","404.99099","666.98199","275.68"
"HF Sinclair","DINO","9338.45","-17.27","3.78","NYSE","12","Oils-Energy","Alternative Energy - Other","6.61","8.94","15.11","3.37","5.33","7.2",".46","2.6",".95",".24","20230508","31.28","11.16","28198.23242","38204.84","4768.46093","4111.67382","7.65","7.89","22.73999",".29433","2.08","1.09","3165031","65.61","36.53","1.39","-8.27","1.8","6748.31884","3245.52905","2948.51293","196.19"
"Screen Holdings","DINRF","3684.38","","0","OTC","3","Computer and Technology","Semiconductor - General","6.69","8.09","6.55","9.13","9.78","11.83","","7.18","","1.01","20230510","","","3407.62988","3668.89","592.544","507.99398","","","","","","1.34","27","100.55","52.26",".38","22.29","0","3011.46606","1563.01794","247.785","46.57"
"Diodes","DIOD","4087.01","5.49","0","NSDQ","12","Computer and Technology","Electronics - Semiconductors","7.18","6.41","7.29","12.18","14.03","12.51","","8.74","2.58","2.04","20230503","23.28","13.68","1947.09997","2000.58","532.96899","404.26","16.56","16.94","8.52239",".09316","2.69","1.85","193811","96.38","60.95","1.49","18.01","0","1161.67102","432.52999","147.47","45.49"
"Disney","DIS","171866","43.48","0","NYSE","9","Consumer Discretionary","Media Conglomerates","5.42","3.98","3.75","27.19","23.65","17.36","2.31","14.78","1.72","2.04","20230510","6.72","6.64","90272.91406","82722","11845","6682","3.93","7.76","34.97999",".45067",".99",".94","8755754","142.38","84.17","1.3","8.29","0","29098","29073","45299","1826.81"
"DISH Network","DISH","4647.58","212.77","0","NSDQ","12","Consumer Discretionary","Cable Television","1.26","1.3","2.65","2.42","6.74","6.97","","1.54",".26",".28","20230505","13.66","7.45","16219.92089","16679.41","3844.49707","3127.42407","13.81","13.81","53.03799","1.10352",".77",".68","9061207","33.5","8.75","1.84","-37.68","0","4610.10986","6024.24804","19801.94921","531.15"
"D S SMITH","DITHF","5041.44","","0","OTC","4","Basic Materials","Paper and Related Products",".44",".54",".38","","6.84","8.32","","4.37","","","","","","10344.01464","9839.58","1187.32897","608.60797","","","","","",".67","423","4.18","2.55",".91","1.95","0","4222.21777","4845.77001","1889.67297","1377.44"
"Daikin Industries","DKILY","51353.57","11.76",".59","OTC","3","Computer and Technology","Electronics - Miscellaneous Products",".66",".66",".69","27.38","26.55","26.55","","15.8","3.12","1.77","20230509","10.8","6.55","29567.80078","27671.04","4315.98388","2998.23193","6.47","6.32","11.552",".13061","1.74","1.14","116041","19.21","14.48","1.01","15.95",".1","19274.03906","11625.53027","2999.60205","2931.14"
"DraftKings","DKNG","14975.54","14.52","0","NSDQ","12","Consumer Discretionary","Gaming","-.97","-2.07","-3.09","","","","","","","6.68","20230505","-87.08","","2993.43798","2240.46","-1398.46302","-1519.60096","-61.51","-61.51","","","","","10442934","20.8","10.27","1.81","55.66","0","2753.33007","929.42498","1248.45202","844.64"
"DICK'S Sporting Goods","DKS","10962.72","2.45","2.89","NYSE","1","Retail-Wholesale","Retail - Miscellaneous","14.05","13.38","11.95","11.48","10.34","9.85","1.9","7.64","4.34",".89","20230524","45.97","10.46","12732.60351","12368.2","1848.69299","1478.96801","8.43","8.61","37.89699",".61023","1.88",".81","1998841","149.73","71.24","1.41","15.07","4","4963.18603","2641.44604","1540.60705","79.2"
"Dolby Laboratories","DLB","7936.94","40.51","1.3","NYSE","9","Consumer Discretionary","Audio Video Production","3.86","3.44","3.29","25.49","24.1","21.47","1.51","23.9","3.46","6.42","20230504","9.46","1.76","1282.76098","1253.79","320.72198","215.673","14.83","26.1","0","0","4.65","4.64","360231","86.41","63.44","1.01","17.42","1.08","1310.89404","277.518","0","95.82"
"DLocal Limited","DLO","4534.58","-9.09","0","NSDQ","12","Business Services","Financial Transaction Services",".96",".62",".41","42.69","24.79","16.01",".5","55.18","12","12.04","20230404","34.44","","608.64001","244.12","90.33799","86.04399","29.97","29.97",".90478",".00913","1.72","","1446429","33.79","10.46",".99","-1.28","0","529.50598","298.39801","3.426","295.03"
"Digital Realty Trust","DLR","27489.6","-1.79","5.17","NYSE","12","Finance","REIT and Equity Trust - Other","7.22","6.7","6.73","14.43","14.09","13.08","2.24","13.55","1.56","5.86","20230427","2.46","13.05","5656.72802","4691.83","2335.29492","711.00701","8.05","9.01","50.006",".95516",".5",".5","2518109","152.67","89.22",".52","-5.88","4.88","1111.06494","2232.60107","16596.80078","291.3"
"Dollar Tree","DLTR","30394.51",".49","0","NSDQ","1","Retail-Wholesale","Retail - Discount Stores","7.89","6.58","7.2","19.06","20.89","17.42","1.95","12.88","3.47","1.07","20230525","19.19","4.92","30322.07421","28318.2","3008.3999","2235.8999","5.7","5.7","28.10799",".39097","1.51",".22","2937538","174.08","127.88",".68","-2.86","0","6367.10009","4225.20019","3421.60009","221.23"
"Dun & Bradstreet","DNB","4965.35","-5.88","1.75","NYSE","12","Business Services","Business - Information Services","1.09",".97","1.12","10.36","11.75","10.48","1.47","4.81","1.42","2.23","20230508","11.67","15.99","2278.29003","2224.6","777","166","-.1","21.24","50.31","1.01248",".64",".64","2613275","17.7","10.65",".97","-7.01",".2","703.90002","1102.59997","3552.19995","435.56"
"DNB Bank ASA","DNBBY","27069.37","9.09","4.92","OTC","12","Finance","Banks - Foreign","2.04","2.14","1.84","9.09","8.16","8.56","2.15","9.17","1.08","3.13","20230330","11.69","-3.36","7490.10009","7124.96","4477.09277","4477.09277","36.11","47.12","77.665","3.47737","1.7","","84146","23.73","15.7","1.27","-11.68",".86","242881.20312","163004.70312","90044.13281","1550.36"
"Dongfeng Motor Group","DNFGY","3928.94","","8.58","OTC","12","Auto-Tires-Trucks","Automotive - Foreign","10.44","9.26","9.06","","2.46","2.18","","2.02",".17","","20230404","","","12541.19042","17516.24","2201.31005","2018.875","","","13.045",".15001","1.37","","48","39.97","22.8",".63","-18.57","1.96","27105.63085","21636.44921","2918.80493","172.32"
"Denali Therapeutics","DNLI","3129.93","3.85","0","NSDQ","12","Medical","Medical - Biomedical and Genetics","-3.55","-3.48","-2.63","","","","","","2.98","28.86","20230504","-35.67","11.76","60.67699","108.46","-317.224","-325.97001","-300.56","-300.56","0","0","3.77","3.77","807026","38.53","20.88","1.39","-17.66","0","1372.31896","363.92199","0","136.68"
"","DNP","3942.44","","7.02","NYSE","12","Finance","Financial - Investment Funds","","","","","","","","","","","","","","","","","","","","","","","","493466","11.97","10.02",".5","-1.24",".78","","","","354.86"
"Dai Nippon Printing Co.","DNPLY","8812.94","","1.2","OTC","3","Industrial Products","Commercial Printing","","","","17.15","","","","9.59","1.02",".77","20230330","4.51","","","11972.99","1595.77099","1135.86303","7.35","3.78","9.28639",".10236","2","1.63","11861","15.61","9.5",".55","37.93",".17","7162.83593","3614.36108","1039.11096","634.48"
"Denso","DNZOY","41488.2","-15.69","1.65","OTC","3","Auto-Tires-Trucks","Automotive - Original Equipment","2.37","1.72","1.71","19.83","15.61","11.32","","7.63","1.35",".88","20230427","5.82",".29","48003.27343","49132.18","6583.65917","3499.57788","4.37","4.37","11.909",".13518","1.77","1.25","24297","33.55","22.84","1","9",".44","28202.44921","15152.65039","6484.6831","1549.8"
"Physicians Realty Trust","DOC","3418.71","0","6.4","NYSE","12","Finance","REIT and Equity Trust - Other","1.05","1.03","1.05","13.56","13.99","13.69","2.51","10.82","1.1","6.49","20230504","3.52","5.42","544.90399","526.64","381.113","182.27","19.82","19.82","37.825",".60728","1.35","1.35","2209624","18.66","13.71",".82","-.69",".92","124.206","92.111","1818.11694","237.91"
"DigitalOcean","DOCN","3406.06","47.37","0","NYSE","12","Computer and Technology","Internet - Software","1.9","1.58",".82","37.77","22.23","18.53",".53","35.6","66.21","5.91","20230503","-2.36","","702.32598","576.32","80.08599","-16.011","-4.21","18.08","96.64199","28.77803","5.76","5.76","1875803","62.38","23.67","1.16","37.93","0","946.552","164.27","1470.27001","96.96"
"Doximity","DOCS","6293.61","29.41","0","NYSE","3","Medical","Medical Services",".81",".7",".78","43.93","46.53","40.14","12.64","41.48","6.75","15.67","20230516","13.64","","419.27899","343.55","133.132","114.00499","29.59","39.25","0","0","8.49","8.12","1480727","54","24",".87","-3.13","0","904.13702","111.28199","0","193.59"
"DocuSign","DOCU","11384.81","22.64","0","NSDQ","1","Business Services","Technology Services","2.56","2.32","1.92","27.75","24.37","22.13","1.7","58.49","24.27","4.53","20230608","-8.07","40.87","2697.85595","2515.92","170.98199","-60.47101","-3.87","16.65","59.379","1.46179","1.02","","5733496","112.28","39.8","1","2.17","0","1319.59594","1371.63903","718.48699","201.07"
"BRP","DOOO","5949.97","4",".63","NSDQ","1","Auto-Tires-Trucks","Automotive - Original Equipment","10.02","9.14","8.81","8.22","8.27","7.54","","6.89","46.63",".78","20230602","-6810.52","14.01","7756.72021","7676.39","1181.14196","962.67199","8.59","9.7","93.07199","13.43341","1.04","","52650","89.59","59.46","2.29","-1.03",".48","2130.47802","2091.59106","1547.01403","78.75"
"Dover","DOV","19769.21",".47","1.43","NYSE","12","Industrial Products","Manufacturing - General Industrial ","9.73","9","8.44","16.72","15.72","14.54","1.12","13.06","4.63","2.32","20230420","28.55","2.2","8730.94042","8508.09","1711.49902","1403.96105","12.52","14.26","40.705",".68648","1.23",".74","1004293","162.74","116.58","1.36","4.45","2.02","3423.46508","2773.27392","2942.51293","139.77"
"Dow","DOW","36659.67","-19.3","5.41","NYSE","12","Basic Materials","Chemical - Diversified ","4.71","3.31","6.38","8.32","15.63","11","3.13","4.98","1.72",".64","20230425","23.21","17.66","49106.8125","56902","9510","6752","8.05","8.03","40.88999",".69176","1.81","1.19","5752637","70.61","43.39","1.33","2.76","2.8","20477","11331","14698","707.99"
"Amdocs","DOX","11356.8","9.85","1.68","NSDQ","9","Computer and Technology","Computers - IT Services","6.54","5.86","5.3","16.94","16.03","14.37","1.46","13.79","3.16","2.44","20230510","17.38","3.22","4862.20996","4576.7","899.89599","674.79699","11.71","14.63","17.618",".21386","1.57","1.6","709100","97.05","76.97",".65","3.41","1.58","2003.14697","1252.68005","783.49499","120.82"
"Domino's Pizza","DPZ","11033.06","13.01","1.55","NYSE","12","Retail-Wholesale","Retail - Restaurants","14.81","12.93","12","24.84","24.1","21.04","1.96","20.49","","2.43","20230427","-10.71","9.21","4642.38818","4537.16","856.98297","771.08697","9.97","9.97","","-1.18581","1.47","1.32","1027357","416.95","294.01",".76","-10.07","4.84","790.65399","536.62097","4967.41992","35.42"
"DAQO New Energy","DQ","3773.78","-39.16","0","NYSE","12","Basic Materials","Chemical - Specialty","12.41","19.28","27.13","2.11","2.63","4.08","","1.53",".57",".82","20230420","34.82","82.7","3929.87011","4608.35","1132.79602","1055.43005","40.36","40.36","0","0","6.65","6.42","1495461","77","37.11",".52","31.18","0","4889.16113","734.83398","0","74.51"
"Darden Restaurants","DRI","18569.75","4.46","3.17","NYSE","5","Retail-Wholesale","Retail - Restaurants","8.7","7.89","7.37","19.92","19.33","17.53","1.94","14.29","9.09","1.8","20230622","45.62","2.28","10411.72265","9630","1530.59997","1162.19995","9.19","9.2","30.118",".43098",".46",".49","1534724","152.58","111.84","1.23","10.3","4.84","1179.40002","1847.5","901","121.71"
"Driven Brands Holdings","DRVN","4716.73","0","0","NSDQ","12","Auto-Tires-Trucks","Automotive - Original Equipment","1.44","1.22","1.21","23.48","23.03","19.53","1.3","13.59","2.85","2.32","20230426","11.71","","2343.46191","2033.19","337.5","182.436","2.12","10.06","62.06399","1.63602","1.13",".99","417124","34.42","25.19",".79","3.15","0","571.40997","505.41799","2705.281","167.44"
"DISCO CORP","DSCSY","12167.32","",".88","OTC","3","Industrial Products","Manufacturing - Material Handling","2.8","3.15","2.86","20.3","21.4","24.11","","18.22","4.89","5.69","20230420","24.5","12.82","2109.80004","2260.68","897.138","821.03399","27.97","28.03","0","0","2.48","1.5","17424","67.4","41.25","1.14","18.68",".59","2179.90405","977.67401","0","180.52"
"DSV","DSDVY","40690.2","15.32",".32","OTC","12","Transportation","Transportation - Services","4.22","3.94","5.83","16.3","23.58","22.01","3.36","15.31","4.01","1.23","20230426","24.04","29.68","","33373.46","3496.52905","3496.52905","7.46","7.97","22.974",".29826","1.16","1.12","81875","99.46","56.42","1.36","17.02",".3","7708.42089","6622.49023","3029.95703","438"
"Daiwa Securities Group","DSEEY","7266.23","","2.37","OTC","3","Finance","Financial - Miscellaneous Services","","","","16.54","","","","6.53",".57","1.33","20230426","2.94","-4.83","","5518.25","2085.95507","1675.14001","9.11","7.4","63.305","1.72518","1.13","1.13","12799","6.12","3.81",".58","1.76",".11","231485.79687","204212.90625","24926.03906","1569.38"
"The Descartes Systems Group","DSGX","6578.02","9.68","0","NSDQ","1","Computer and Technology","Computer - Software","1.8","1.43","1.13","65.17","54.23","43.08","","39.24","5.98","13.54","20230607","9.74","14.97","547","486.01","200.29699","134.895","21.05","21.05","0","0","2.11","2.11","144000","79.07","56.8","1","11.34","0","358.651","169.595","0","84.82"
"DiaSorin","DSRLF","6090.86","","0","OTC","12","Medical","Medical - Products","","","","","","","","11.37","","","20230329","","","","1464.27","586.02197","472.453","","","","","","","2","152.6","107",".47","-24.34","0","1133.75402","124.08599","0","54.71"
"Dynatrace","DT","11310.61","13.64","0","NYSE","3","Computer and Technology","Computers - IT Services",".98",".87",".67","47.72","45.06","40","2.23","72.21","7.71","10.31","20230517","8.61","29.29","1143.69897","929.45","138.727","81.85099","2.61","21.71","0","0","1","1.1","2470110","48.58","30.11","1.12","2.17","0","948.42199","865.59899","273.91799","289.05"
"DTE Energy","DTE","21957.3","7.38","3.57","NYSE","12","Utilities","Utility - Electric Power","6.66","6.22","5.99","17.5","17.17","16.04","2.86","7.64","1.99","1.14","20230427","12.99","6.41","18090.57421","19228","3297","1787","5.63","6.22","61.865","1.62224",".81",".63","1561709","139.12","102.66",".58","-9.17","3.81","4180","5173","16873","205.69"
