Company Name,Ticker,Market Cap (mil),Last EPS Surprise (%),Div. Yield %,Exchange,Month of Fiscal Yr End,Sector,Industry,F2 Consensus Est.,F1 Consensus Est.,F0 Consensus Est.,P/E (Trailing 12 Months),P/E (F1),P/E (F2),PEG Ratio,Price/Cash Flow,Price/Book,Price/Sales,Next EPS Report Date  (yyyymmdd),Current ROE (TTM),5 Yr Historical Sales Growth,F(1) Consensus Sales Est. ($mil),Annual Sales ($mil),EBITDA ($mil),EBIT ($mil),Net Margin %,Operating Margin 12 Mo %,Debt/Total Capital,Debt/Equity Ratio,Current Ratio,Quick Ratio,Avg Volume,52 Week High,52 Week Low,Beta,% Price Change (YTD),Dividend ,Current Assets  ($mil),Current Liabilities ($mil),Long Term Debt ($mil),Shares Outstanding (mil)
"ESAB Corporation","ESAB","3606.11","11.83",".33","NYSE","12","Industrial Products","Metal Products - Procurement and Fabrication","4.43","3.99","4.09","14.64","14.99","13.52","3.18","11.2","2.47","1.37","20230808","18.5","","2604.11694","2593.48","366.229","300.251","7.61","9.45","45.48799",".83445","1.68",".95","239446","61.8","32.59","","27.62",".2","988.66998","601.57501","1218.64294","60.22"
"Enstar Group Limited","ESGR","4300.54","","0","NSDQ","12","Finance","Insurance - Multi line","","","","14.33","","","","45.38",".98","","20230808","8.7","","","789","-665","-794","","","29.05299",".41838",".38",".35","29610","268.31","169.59",".6","16.13","0","5060","14291","1829","16.03"
"Element Solutions","ESI","4485.58","3.45","1.72","NYSE","12","Basic Materials","Chemical - Specialty","1.51","1.38","1.41","13.97","13.46","12.26","1.71","8.83","1.89","1.84","20230726","13.77","-2.21","2401.10498","2549.4","484.5","323.20001","7.12","13.3","44.249",".79369","3.6","2.61","1135424","22.09","16.05","1.32","2.14",".32","1188.69995","344.39999","1883.80004","241.42"
"EssilorLuxottica","ESLOY","89886.84","","1.06","OTC","12","Medical","Medical - Products","4.04","3.72","3.51","","26.99","24.85","3.42","16.09","2.09","","20230525","","","28531.16015","25811.36","5645.75292","2734.14404","","","","","","","22833","102.59","67.1","1.07","10.83","1.06","10882.15039","10552.07031","10544.96972","895.38"
"Elbit Systems","ESLT","9188.58","-9.68",".8","NSDQ","12","Aerospace","Aerospace - Defense Equipment","8.3","7.65","6.2","34.43","27.14","25.01","","21.32","3.33","1.67","20230530","10.26","11.07","5704","5511.55","505.98498","343.92199","5","4.88","19.783",".24661","1.18",".72","22345","244.27","163.03",".58","26.56","1.66","5031.77685","4277.28906","680.078","44.26"
"Essent Group","ESNT","4844.88","11.19","2.21","NYSE","12","Finance","Financial - Mortgage & Related Services","6.79","6.17","7.93","6.66","7.32","6.65",".73","5.71","1.05","4.88","20230804","16.47","9.7","1049.82995","1000.82","1025.16601","1003.79498","73.35","73.35","0","0",".57",".47","382275","45.17","34.7","1.16","16.18","1","423.828","904.67797","0","107.26"
"Essex Property Trust","ESS","13454.39",".83","4.41","NYSE","12","Finance","REIT and Equity Trust - Residential","15.27","14.84","14.48","14.17","14.13","13.73","2.2","14.22","2.32","8.22","20230725","8.29","2.48","1672.24401","1606.81","1183.81396","637.78302","29.84","29.84","50.59899","1.01905",".95",".88","332454","298.47","196.17",".75","-1.08","9.24","145.72599","165.46099","5958.18408","64.18"
"Elastic","ESTC","6327","240","0","NYSE","4","Business Services","Technology Services","1.38",".92",".12","","71.56","47.61","","","16.28","6.15","20230607","-52.03","43.03","1241.26293","862.37","-95.80401","-177.073","-24.8","-20.05","59.57199","1.4735","1.89","","903585","90.81","47.94","1.08","27.32","0","1163.708","593.33001","566.52001","96.49"
"Energy Transfer","ET","39956.64","-3.03","9.67","NYSE","12","Oils-Energy","Oil and Gas - Production Pipeline - MLB","1.35","1.34","1.4","9.42","9.51","9.45","","4.61","1.14",".45","20230802","13.06","12.37","99368.9375","89876","12542","8378","5.08","5.11","53.99","1.36543","1.12",".93","10590009","13.5","9.54","1.73","7.16","1.23","12081","10368","48260","3141.25"
"Eaton","ETN","69599.55","5.62","1.97","NYSE","12","Industrial Products","Manufacturing - Electronics","9.2","8.39","7.55","22.3","20.82","18.98","1.89","17.42","3.98","3.25","20230801","18.7","-1.71","22590.54492","20752","4009","3055","12","14.66","33.228",".49762","1.5",".84","1807696","177.55","125.04","1.12","11.25","3.44","8746","6360","8321","398.6"
"Entergy","ETR","21461.84","-14.93","4.22","NYSE","12","Utilities","Utility - Electric Power","7.17","6.68","6.38","16.19","15.2","14.15","5.35","5.9","1.64","1.55","20230802","10.34","4.27","13564.13085","13764.24","4188.59082","1998.21997","8.17","9.29","65.011","1.87347",".9",".43","1069165","122.22","96.58",".65","-9.78","4.28","4095.02587","6369.44677","23623.50976","211.45"
"Etsy","ETSY","11396.48","10.42","0","NSDQ","12","Computer and Technology","Internet - Services","2.95","2.36","-5.25","38.66","39.15","31.33","5.55","7.81","","4.34","20230726","-118.74","49.38","2759.70288","2566.11","493.914","-647.81","-26.86","12.57","","-4.41478","2.69","2.4","3809619","148.2","69","1.99","-22.87","0","1513.74304","631.755","2385.33911","123.35"
"Euronav","EURN","3261.17","-3.7","0","NYSE","12","Transportation","Transportation - Shipping","2.58","2.65",".94","8.09","6.09","6.28","","7.86","1.4","3.02","20230803","19.29",".15","1137.73706","854.67","561.66101","339.06399","39","37.39","38.20899",".61836","2.21","2.22","1085898","20.37","10.94",".22","-5.11","0","607.05902","254.33799","1538.63403","201.68"
"Evolent Health","EVH","3718.03","40","0","NYSE","12","Computer and Technology","Internet - Software","1.11",".61",".88","33","54.1","29.84","","22.33","3.31","2.51","20230801","7.86","18.86","1944.885","1352.01","46.048","-46.50501","-2.28","4.57","32.852",".56365","1.04","1.1","963157","39.74","21.96","1.55","17.52","0","478.05398","433.44198","412.98599","112.67"
"Evotec","EVO","3687.69","","0","NSDQ","12","Medical","Medical - Drugs",".37",".11","-.46","25.42","97.69","28.16","","","2.95","4.86","","-14.97","","868.33099","791.73","374.608","291.319","-26.18","-28.08","28.009",".38907","3.22","","23896","14.91","7.8","1.38","28.8","0","1302.52197","383.93499","546.95697","353.9"
"Evercore","EVR","4173.71","24.14","2.65","NYSE","12","Finance","Financial - Investment Bank","12.47","9.01","11.15","10.55","12.09","8.73","","7.49","2.66","1.59","20230726","28.02","12.69","2520.354","2762.05","749.54199","720.89099","15.34","17.13","19.184",".23737","5.29","1.19","381147","136.17","80.28","1.5","-.22","2.88","2706.73095","1070.53601","371.77398","38.35"
"Evergy","EVRG","13606.3","5.36","4.14","NSDQ","12","Oils-Energy","Oil and Gas - Production and Pipelines","3.91","3.6","3.61","15.76","16.46","15.13","3.17","7.21","1.43","2.29","20230803","9.13","9.11","5272.02978","5859.1","2241.3999","1209.19995","13.03","14.59","51.519","1.06267",".52",".33","985950","71.43","55.11",".5","-5.86","2.45","1842","3493.80004","9905.70019","229.68"
"Edwards Lifesciences","EW","52989.54","1.64","0","NYSE","12","Medical","Medical - Instruments","2.87","2.55","2.45","34.96","34.33","30.49","4.97","31.97","8.77","9.63","20230727","25.81","10.09","5959.99121","5382.4","1926.19995","1786.59997","27.07","28.19","8.95849",".09839","3.01","2.17","2481401","107.29","68.54","1.02","17.16","0","3095.80004","1022.40002","596.29998","606.22"
"East West Bancorp","EWBC","7000.87","7.41","3.88","NSDQ","12","Finance","Banks - West","8.43","8.82","7.77","5.77","5.61","5.87",".56","5.19","1.11","2.33","20230720","20.71","5.8","2666.56103","2619.9","1651.71997","1435.16601","40.38","40.62","2.35949",".02416",".9",".9","1933999","79.96","41.39","1.39","-24.9","1.92","52045.42968","57863.21093","152.39999","141.46"
"","EWJ","10626.16","","1.1","NYSE","12","Finance","Financial - Investment Funds","","","","","","","","","","","","","","","","","","","","","","","","6281710","60.86","48.44",".68","11.79",".67","","","","174.6"
"","EWU","3008.79","","3.17","NYSE","12","Finance","Financial - Investment Funds","","","","","","","","","","","","","","","","","","","","","","","","1736398","33.93","25.64",".83","7.96","1.05","","","","90.9"
"","EWY","3283.38","","1.14","NYSE","12","Finance","Financial - Investment Funds","","","","","","","","","","","","","","","","","","","","","","","","2883541","68.6","47.36","1.05","8.36",".7","","","","53.65"
"","EWZ","4752.88","","11.76","NYSE","12","Finance","Financial - Investment Funds","","","","","","","","","","","","","","","","","","","","","","","","25708918","35.72","25.26",".97","7.01","3.52","","","","158.8"
"Exact Sciences","EXAS","14661.95","46.84","0","NSDQ","12","Medical","Medical - Biomedical and Genetics","-1.56","-2.24","-3.67","","","","","","4.78","6.66","20230801","-16.64","48.03","2391.906","2084.28","-390.43702","-612.93598","-23.49","-23.49","43.56299",".77188","2.97","2.09","2084540","81.28","30.35","1.41","64.17","0","982.25701","412.747","2236.10595","180.39"
"Exelon","EXC","39176.07","6.06","3.66","NSDQ","12","Utilities","Utility - Electric Power","2.51","2.35","2.27","16.98","16.77","15.68","2.51","6.78","1.56","2.03","20230802","9.41","-9.05","19576.60546","19078","7383","3850","11.61","11.94","60.949","1.56075",".96",".62","6285324","49.85","35.54",".62","-8.88","1.44","7336","10611","35662","994.57"
"Exelixis","EXEL","6424.09","-30.43","0","NSDQ","12","Medical","Medical - Biomedical and Genetics","1.32",".9",".78","29.89","21.9","15",".6","31.47","2.51","3.86","20230808","6.2","19.79","1840.09997","1611.06","255.227","234.352","9.24","9.24","0","0","5","4.89","2537456","22.27","14.96",".68","23","0","1618.76196","324.359","0","325.6"
"EXL Service","EXLS","5137.95","8.07","0","NSDQ","12","Business Services","Outsourcing","7.83","6.86","5.93","24.38","22.54","19.75","1.49","21.13","6.46","3.46","20230727","23.43","11.14","1616.83996","1412.04","276.23599","198.35099","10.66","11.62","16.75",".2012","2.02","2.2","270668","189.1","128.78","1","-8.79","0","612.794","277.94601","220","33.25"
"Eagle Materials","EXP","5985.76","18.72",".6","NYSE","3","Construction","Building Products - Concrete and Aggregates","13.78","12.59","12.18","13.25","13.19","12.04","","12.75","5.05","2.79","20230727","40.09","9.33","2146.99194","2148.07","634.77801","505.96701","21.49","21.61","49.13999",".9045","2.45","","332228","166.03","103.28","1.31","24.98","1","442.72698","207.55099","938.26501","36.05"
"Expeditors International of Washington","EXPD","17520.68","6.62","1.17","NSDQ","12","Transportation","Transportation - Services","5.18","5.42","8.84","15.01","21.14","22.15","","12.9","5.56","1.17","20230801","37.24","24.09","12133.86425","17071.28","1916.50598","1859.16796","8.25","8.25","0","0","2.42","2.2","1338626","118.87","86.78","1","10.34","1.34","4518.01708","2054.05493","0","152.79"
"Expedia Group","EXPE","14556.2","-58.7","0","NSDQ","12","Retail-Wholesale","Internet - Commerce","11.86","9.25","7.44","13.9","10.63","8.28","1.06","7.45","4.42","1.2","20230803","22.98","-3.52","12827.02734","11667","2062","815","2.72","6.71","65.48799","1.89756",".83",".82","2723453","134.19","83.69","1.6","12.18","0","8791","10778","6240","148.13"
"Experian","EXPGY","32018.73","",".9","OTC","3","Business Services","Business - Information Services","1.63","1.47","1.36","","23.64","21.42","1.97","18.05","8.02","","20230517","","","7029.57421","6619","2230","1572","","","","","","","44388","38.65","27.78",".95","3.34",".31","1673","1965","4287","919.15"
"Exponent","EXPO","4514.6","0","1.17","NSDQ","12","Business Services","Consulting Services","2.31","2.1","1.92","45.34","42.42","38.56","","41.13","13.22","8.6","20230727","30.86","7.39","512.23999","513.29","139.313","132.23399","19.39","19.39","0","0","2.92","2.2","220348","111.26","81",".64","-10.31","1.04","349.15701","159.029","0","50.8"
"Extra Space Storage","EXR","20146.69","-1.46","4.34","NYSE","12","Finance","REIT and Equity Trust - Other","8.99","8.51","8.42","17.65","17.52","16.6","5.11","16.4","4.99","10.16","20230801","21.62","11.62","2111.94702","1924.17","1458.34094","1161.25195","43.79","43.79","64.51499","1.81808",".27",".54","1028356","215.05","141.04",".54","1.36","6.48","92.86799","171.67999","7331.46191","135.05"
"","EZU","8241.84","","2.4","AMEX","12","Finance","Financial - Investment Funds","","","","","","","","","","","","","","","","","","","","","","","","2458206","46.78","31.71","1.03","16.25","1.1","","","","179.6"
"Ford Motor","F","46568.97","57.5","5.15","NYSE","12","Auto-Tires-Trucks","Automotive - Domestic","1.71","1.71","1.97","5.49","6.81","6.79","1.09","3.29","1.1",".28","20230726","19.99","-1.74","160320.78125","158057","4736","-1757","1.75","5.2","68.37699","2.16228","1.2","1.06","57769016","16.43","10.95","1.54",".09",".6","116476","96866","88805","4000.77"
"First American Financial","FAF","5827.5","2.08","3.68","NYSE","12","Finance","Insurance - Property and Casualty","5.47","4.36","6.19","10.4","12.94","10.32","","6.96","1.22",".83","20230727","12.16","10.57","6259.84521","7605","605","419","3.01","8.2","0","0",".86",".52","566169","63.77","44.26","1.26","7.87","2.08","2036","3886","0","103.21"
"Diamondback Energy","FANG","23313.98","-5.96","2.49","NSDQ","12","Oils-Energy","Oil and Gas - Exploration and Production - United States","21.72","19.89","24.05","5.61","6.47","5.93",".29","4.11","1.45","2.55","20230807","27.02","42.15","8436.38281","9643","7239","5895","47.15","44.81","30.12199",".43106",".62",".77","2025478","167.03","106.71","2.03","-5.88","3.2","1392","1716","6238","181.09"
"Fanuc","FANUY","33678.49","0","1.65","OTC","3","Industrial Products","Industrial Automation and Robotics",".46",".38",".13","25.27","43.33","36.26","21.66","18.65","2.97","5.32","20230726","10.34","1.01","6435.5","6305.82","2313.94604","1894.96105","20.01","20","","","5.45","","202074","18.55","13.05",".97","12.17",".27","9033.01953","1580.65795","0","2019.09"
"Fastenal","FAST","31544.38","6.12","2.53","NSDQ","12","Retail-Wholesale","Building Products - Retail","2.09","1.98","1.88","28.33","27.86","26.46","3.1","24.96","9.64","4.42","20230712","34.83","8.36","7354.59521","6980.6","1630.90002","1454.30004","15.59","15.59","5.7627",".06115","3.66","1.79","2736730","56.11","43.87","1.19","16.74","1.4","3124.80004","789.79998","353.20001","571.04"
"Fortune Brands Innovations, Inc.","FBIN","8468.02","16.95","1.38","NYSE","12","Retail-Wholesale","Retail - Home Furnishings","4.29","3.75","5.7","12.8","17.8","15.59","6.03","11.4","4.07","1.34","20230726","26.73","8.6","4503.5","4723","981.70001","786.29998","9.32","10.71","49.909",".99635","1.63",".93","1083622","70.96","53.44","1.5","17.02",".92","2460.3999","1544.69995","2074.30004","126.71"
"FirstCash ","FCFS","4692.45","3.31","1.28","NSDQ","12","Business Services","Financial Transaction Services","6.68","5.52","5.09","19.55","18.7","15.45","","6.37","2.51","1.66","20230727","13.38","6.55","3098.00708","2728.94","899.00799","394.341","9.64","8.71","41.80899",".71847","3.5","2.85","167365","104.8","64.24",".83","18.74","1.32","1130.66198","295.52899","1374.69799","45.47"
"FTI Consulting","FCN","6070.16","-19.76","0","NYSE","12","Business Services","Consulting Services","8.42","7.28","6.58","27.74","24.55","21.22","","21.2","3.53","1.95","20230727","13.81","10.19","3347.49291","3028.91","355.561","307.79598","7.19","7.41","17.32299",".20953","2.51","1.96","272897","204.07","143.24",".28","12.49","0","1510.60205","769.49102","315.17199","33.98"
"First Citizens BancShares","FCNCA","19182.51","-5.1",".23","NSDQ","12","Finance","Banks - Southeast","184.87","150.6","79.36","16.8","8.77","7.15","","10.74","1.05","1.24","20230727","10.91","33.51","7949.16992","5549","2027","1494","66.92","8.09","70.11599","2.45895","1.25",".82","209634","1321.11","509.06",".99","74.21","3","75402","91594","4459","14.52"
"FreeportMcMoRan","FCX","51139.65","10.64",".84","NYSE","12","Basic Materials","Mining - Non Ferrous","2.3","2.06","2.31","18.98","17.35","15.51","","9.18","1.99","2.37","20230720","11.07","8.04","23908.17187","22780","9294","7275","12.07","12.68","27.207",".37375","2.79","1.64","13148897","46.64","25.09","2","-6.11",".3","15613","6345","9583","1433.29"
"","FDN","4044.39","","0","NYSE","12","Finance","Financial - Investment Funds","","","","","","","","","","","","","","","","","","","","","","","","369191","155.93","116.11","1.12","22.54","0","","","","26.8"
"FactSet Research Systems","FDS","15080.63","4.11",".9","NYSE","8","Business Services","Business - Information Services","16","14.63","13.52","26.81","26.91","24.6","2.69","23","9.38","7.51","20230622","40.18","7.91","2085.53588","1843.89","602.83099","473.11599","22.3","28.42","51.921","1.07992","2.09","1.99","227539","472.16","348.71",".83","-1.91","3.56","870.34698","438.28698","1982.42395","38.32"
"FedEx","FDX","57919.02","27.72","2","NYSE","5","Transportation","Transportation - Air Freight and Cargo","17.95","14.8","20.65","13.64","15.57","12.84","1.3","6.31","2.34",".63","20230620","17.71","9.19","91396.14843","93512","9555","5585","3.23","4.73","44.86",".81356","1.32","1.38","1575006","243.24","142.9","1.33","33.04","4.6","20365","14274","20182","251.35"
"FirstEnergy","FE","21756.34","-1.64","4.11","NYSE","12","Utilities","Utility - Electric Power","2.64","2.5","2.44","15.69","15.18","14.36","2.35","8.06","2.03","1.71","20230725","12.6",".39","13224.5957","12459","3795","2478","3.23","10.9","67.33799","2.06169",".68",".5","5165005","43.43","35.91",".44","-9.44","1.56","2415","3958","21203","572.84"
"Franklin Electric Co.","FELE","4327.55","19.7",".96","NSDQ","12","Industrial Products","Manufacturing - Electronics","4.63","4.35","4.12","22.57","21.52","20.22","1.79","18.11","3.95","2.08","20230725","18.76","11.66","2184","2043.71","297.126","246.75199","9.38","9.44","7.54829",".08106","1.99",".77","197631","97.14","68.59",".98","17.45",".9","858.09002","405.76901","89.271","46.2"
